Cliente,Marca1,Marca2,Marca3,Marca_Inno1,Marca_Inno2
13380,0.0903,0.0306,0.3039,0.2285,0.2285
13382,0.0903,0.0306,0.3039,0.2285,0.2285
13383,0.0903,0.0306,0.5016,0.2285,0.2285
13386,0.0903,0.0306,0.3181,0.2285,0.2285
13393,0.1066,0.0306,0.2703,0.2285,0.2285
13396,0.1066,0.0306,0.3401,0.2285,0.2285
13409,0.1066,0.0217,0.1589,0.2568,0.2568
13414,0.1236,0.1555,0.3366,0.2568,0.2568
13418,0.1236,0.2061,0.3366,0.2568,0.2568
13425,0.1236,0.0389,0.2841,0.2568,0.2568
13427,0.1236,0.0389,0.2841,0.2568,0.2568
13436,0.1236,0.0389,0.2445,0.3371,0.3371
13438,0.1904,0.0678,0.21,0.3371,0.3371
13443,0.1904,0.0328,0.2386,0.3371,0.3371
13463,0.1904,0.0328,0.192,0.3032,0.3032
13472,0.0882,0.1057,0.2127,0.3032,0.3032
13476,0.0882,0.0864,0.2127,0.3032,0.3032
13477,0.0882,0.0864,0.3201,0.3032,0.3032
13480,0.0882,0.04,0.1924,0.3032,0.3032
13486,0.0882,0.04,0.2656,0.3032,0.3032
13491,0.0882,0.04,0.198,0.3032,0.3032
13501,0.0882,0.1752,0.2176,0.3032,0.3032
13505,0.0882,0.0761,0.1904,0.3032,0.3032
13506,0.0882,0.0761,0.1904,0.3032,0.3032
13512,0.1031,0.1368,0.459,0.2612,0.2612
13514,0.1031,0.0578,0.2284,0.2612,0.2612
13526,0.1368,0.0369,0.2562,0.2612,0.2612
13532,0.1368,0.5321,0.5013,0.3948,0.3948
13537,0.1368,0.1548,0.5943,0.3948,0.3948
13541,0.1368,0.0197,0.1787,0.3948,0.3948
13548,0.155,0.0197,0.258,0.3948,0.3948
13550,0.155,0.0197,0.3212,0.3258,0.3258
13552,0.155,0.0197,0.1566,0.3258,0.3258
13557,0.155,0.0197,0.1566,0.3258,0.3258
13559,0.155,0.0781,0.2645,0.3258,0.3258
13567,0.155,0.0781,0.5165,0.3258,0.3258
13568,0.155,0.0781,0.5165,0.3258,0.3258
13574,0.155,0.0244,0.1429,0.3258,0.3258
13575,0.155,0.0244,0.1429,0.3258,0.3258
13579,0.1027,0.0244,0.1653,0.1516,0.1516
13580,0.1027,0.0244,0.1653,0.1516,0.1516
13586,0.1027,0.0244,0.1295,0.1516,0.1516
13591,0.1027,0.0244,0.2718,0.1516,0.1516
13592,0.1027,0.0244,0.2015,0.1516,0.1516
13594,0.1027,0.0615,0.2015,0.1516,0.1516
13601,0.1027,0.0928,0.2498,0.2364,0.2364
13602,0.1027,0.0312,0.2498,0.2364,0.2364
13609,0.1323,0.0186,0.1312,0.2364,0.2364
13617,0.1323,0.0186,0.1454,0.1732,0.1732
13619,0.1323,0.0186,0.2278,0.1732,0.1732
13621,0.1323,0.0186,0.1683,0.1732,0.1732
13625,0.1162,0.0186,0.2135,0.1732,0.1732
13632,0.1162,0.0186,0.1679,0.1732,0.1732
13634,0.1162,0.0363,0.2056,0.1732,0.1732
13637,0.1162,0.0363,0.5,0.2906,0.2906
13641,0.1162,0.0477,0.5801,0.2906,0.2906
13645,0.0709,0.0348,0.1185,0.2906,0.2906
13649,0.0709,0.026,0.1952,0.2906,0.2906
13656,0.0709,0.0197,0.3824,0.2072,0.2072
13658,0.0709,0.0197,0.3539,0.2072,0.2072
13662,0.0709,0.0197,0.1835,0.2072,0.2072
13675,0.1694,0.224,0.2395,0.2649,0.2649
13677,0.1694,0.1123,0.3033,0.2649,0.2649
13685,0.1694,0.2279,0.4067,0.2649,0.2649
13692,0.128,0.0399,0.4467,0.1714,0.1714
13695,0.128,0.0399,0.2609,0.1714,0.1714
13697,0.128,0.0399,0.1711,0.1714,0.1714
13701,0.128,0.0399,0.2089,0.1714,0.1714
13703,0.128,0.0399,0.2089,0.1714,0.1714
13713,0.128,0.0315,0.378,0.1714,0.1714
13715,0.128,0.0315,0.378,0.1714,0.1714
13718,0.2534,0.0315,0.2415,0.2084,0.2084
13722,0.2534,0.0315,0.4131,0.2084,0.2084
13724,0.2534,0.0315,0.4131,0.2084,0.2084
13726,0.2534,0.0747,0.4656,0.2084,0.2084
13735,0.2534,0.0601,0.1525,0.2357,0.2357
13739,0.1078,0.0601,0.1942,0.2357,0.2357
13749,0.1078,0.0398,0.3798,0.2357,0.2357
13766,0.0726,0.0398,0.4032,0.2357,0.2357
13767,0.0726,0.0398,0.4032,0.2357,0.2357
13769,0.0726,0.0398,0.2664,0.2357,0.2357
13775,0.0726,0.0398,0.2074,0.1512,0.1512
13780,0.0726,0.0702,0.2922,0.1512,0.1512
13781,0.0726,0.0992,0.2922,0.1512,0.1512
13787,0.0726,0.0992,0.1541,0.1512,0.1512
13789,0.0726,0.0546,0.1541,0.1512,0.1512
13801,0.0816,0.0269,0.2275,0.3472,0.3472
13825,0.0816,0.0478,0.2797,0.2864,0.2864
13829,0.0912,0.0655,0.2797,0.2864,0.2864
13835,0.0912,0.0382,0.2246,0.2864,0.2864
13841,0.0912,0.0382,0.2246,0.2377,0.2377
13848,0.1055,0.0172,0.1818,0.179,0.179
13850,0.1055,0.0172,0.1818,0.179,0.179
13862,0.2121,0.1647,0.227,0.3766,0.3766
13873,0.1847,0.0327,0.2028,0.2675,0.2675
13875,0.1847,0.1006,0.2596,0.2675,0.2675
13880,0.1407,0.0576,0.3198,0.2675,0.2675
13883,0.1666,0.0576,0.1946,0.2675,0.2675
13888,0.1666,0.1533,0.3373,0.2675,0.2675
13890,0.1666,0.0741,0.2642,0.2675,0.2675
13899,0.1666,0.0246,0.1566,0.2675,0.2675
13903,0.1666,0.0246,0.1933,0.2675,0.2675
13909,0.055,0.0147,0.1746,0.1691,0.1691
13914,0.055,0.0147,0.2203,0.1691,0.1691
13917,0.055,0.0147,0.3543,0.1691,0.1691
13921,0.055,0.0147,0.128,0.1691,0.1691
13933,0.055,0.0147,0.1549,0.1923,0.1923
13934,0.055,0.0216,0.1409,0.1923,0.1923
13935,0.055,0.0216,0.1409,0.1923,0.1923
13937,0.055,0.0216,0.1525,0.1923,0.1923
13938,0.055,0.0216,0.1525,0.1923,0.1923
13946,0.0665,0.0295,0.1898,0.1717,0.1717
13948,0.0665,0.0295,0.1687,0.1717,0.1717
13952,0.0665,0.0295,0.236,0.1717,0.1717
13953,0.0665,0.0295,0.1888,0.1717,0.1717
13956,0.0665,0.038,0.2756,0.2248,0.2248
13957,0.0665,0.038,0.1401,0.2248,0.2248
13960,0.0665,0.038,0.1598,0.2248,0.2248
13963,0.0665,0.067,0.4136,0.2542,0.2542
13968,0.25,0.0453,0.2511,0.2542,0.2542
13969,0.25,0.0453,0.3928,0.2542,0.2542
13972,0.25,0.0453,0.3098,0.1924,0.1924
13978,0.25,0.0702,0.3507,0.1924,0.1924
13988,0.2898,0.0342,0.224,0.2425,0.2425
13993,0.1198,0.0314,0.1389,0.3791,0.3791
13994,0.1198,0.0314,0.4066,0.3791,0.3791
14002,0.1198,0.0417,0.4407,0.1761,0.1761
14003,0.1198,0.0417,0.3386,0.1761,0.1761
14009,0.1198,0.0517,0.4802,0.1761,0.1761
14026,0.1029,0.0222,0.1913,0.303,0.303
14034,0.1362,0.0179,0.276,0.2907,0.2907
14036,0.1362,0.0179,0.276,0.2907,0.2907
14037,0.1362,0.0179,0.3971,0.2907,0.2907
14041,0.1155,0.0377,0.2261,0.2907,0.2907
14043,0.1155,0.0377,0.3433,0.2907,0.2907
14044,0.1155,0.0377,0.3433,0.2907,0.2907
14046,0.1155,0.0377,0.3433,0.2907,0.2907
14049,0.1155,0.0538,0.3006,0.2402,0.2402
14050,0.1155,0.0538,0.1938,0.2402,0.2402
14062,0.1155,0.0338,0.1881,0.2646,0.2646
14073,0.154,0.0507,0.4187,0.2762,0.2762
14082,0.154,0.0594,0.4236,0.1443,0.1443
14083,0.0709,0.0395,0.2027,0.1443,0.1443
14084,0.0709,0.0395,0.2027,0.1443,0.1443
14091,0.0709,0.0627,0.1561,0.1443,0.1443
14092,0.0709,0.1084,0.1561,0.1443,0.1443
14097,0.0709,0.0559,0.3239,0.2943,0.2943
14101,0.0709,0.0132,0.2443,0.2943,0.2943
14110,0.0709,0.0132,0.097,0.216,0.216
14113,0.1109,0.0159,0.4107,0.216,0.216
14118,0.2352,0.0357,0.4141,0.2389,0.2389
14120,0.2352,0.0357,0.3709,0.2389,0.2389
14125,0.2091,0.0357,0.214,0.2389,0.2389
14136,0.112,0.014,0.5737,0.3768,0.3768
14138,0.112,0.014,0.2189,0.3021,0.3021
14140,0.112,0.014,0.4034,0.3021,0.3021
14141,0.112,0.014,0.4034,0.3021,0.3021
14142,0.112,0.014,0.4034,0.3021,0.3021
14144,0.112,0.014,0.1609,0.1477,0.1477
14154,0.1564,0.1371,0.3183,0.1477,0.1477
14156,0.1564,0.0535,0.1804,0.3324,0.3324
14158,0.193,0.0472,0.2336,0.3324,0.3324
14163,0.193,0.3964,0.2971,0.6116,0.6116
14165,0.193,0.1422,0.2971,0.6116,0.6116
14166,0.193,0.2143,0.2971,0.6116,0.6116
14170,0.193,0.2817,0.1988,0.6116,0.6116
14177,0.193,0.0377,0.2524,0.3206,0.3206
14180,0.0957,0.0278,0.1328,0.3206,0.3206
14183,0.0957,0.0278,0.1328,0.3206,0.3206
14187,0.0957,0.0278,0.2854,0.3688,0.3688
14192,0.0957,0.0863,0.4111,0.3493,0.3493
14196,0.0957,0.1179,0.4111,0.3493,0.3493
14201,0.1223,0.0668,0.3194,0.2811,0.2811
14212,0.1223,0.0333,0.2052,0.2547,0.2547
14216,0.1489,0.0333,0.1271,0.2547,0.2547
14217,0.1489,0.0333,0.1271,0.2547,0.2547
14228,0.1959,0.1995,0.4679,0.4054,0.4054
14229,0.1959,0.0951,0.3004,0.2383,0.2383
14232,0.1959,0.0733,0.3408,0.2383,0.2383
14236,0.1959,0.2705,0.5338,0.2383,0.2383
14237,0.1959,0.2705,0.5338,0.2383,0.2383
14239,0.1959,0.0834,0.2294,0.2383,0.2383
14242,0.1825,0.0834,0.3101,0.2383,0.2383
14247,0.1825,0.0369,0.265,0.2383,0.2383
14249,0.1825,0.0369,0.3647,0.2383,0.2383
14253,0.1825,0.0369,0.2497,0.3785,0.3785
14264,0.1627,0.0369,0.5423,0.3785,0.3785
14268,0.1627,0.0174,0.2433,0.3785,0.3785
14270,0.128,0.0174,0.1433,0.2914,0.2914
14277,0.128,0.0174,0.1433,0.186,0.186
14280,0.128,0.0174,0.1433,0.186,0.186
14287,0.128,0.0174,0.476,0.186,0.186
14289,0.128,0.0174,0.2728,0.2425,0.2425
14291,0.128,0.0174,0.2728,0.2425,0.2425
14300,0.1753,0.0174,0.1495,0.4636,0.4636
14305,0.1753,0.1241,0.23,0.4636,0.4636
14311,0.1753,0.0185,0.1829,0.1604,0.1604
14313,0.1753,0.0185,0.205,0.1604,0.1604
14318,0.1378,0.0185,0.205,0.1604,0.1604
14320,0.1378,0.0185,0.323,0.1604,0.1604
14326,0.1378,0.0185,0.2278,0.1604,0.1604
14327,0.1378,0.024,0.2278,0.1604,0.1604
14328,0.1378,0.024,0.2278,0.1604,0.1604
14332,0.1378,0.024,0.1934,0.1496,0.1496
14335,0.1378,0.0374,0.2629,0.1496,0.1496
14344,0.1851,0.0292,0.2629,0.2833,0.2833
14349,0.1851,0.0292,0.3047,0.2833,0.2833
14352,0.1851,0.0292,0.3047,0.2833,0.2833
14356,0.2352,0.0224,0.2705,0.1441,0.1441
14357,0.2352,0.0224,0.3274,0.1441,0.1441
14360,0.1794,0.0224,0.1916,0.1441,0.1441
14374,0.1794,0.2669,0.3145,0.1441,0.1441
14375,0.1794,0.2669,0.3145,0.1441,0.1441
14400,0.1483,0.0763,0.4139,0.2484,0.2484
14412,0.176,0.0575,0.1678,0.1989,0.1989
14426,0.176,0.0369,0.3033,0.3343,0.3343
14427,0.1214,0.0369,0.3033,0.3343,0.3343
14428,0.1214,0.0369,0.3033,0.3343,0.3343
14433,0.1214,0.0268,0.545,0.3343,0.3343
14452,0.1214,0.0268,0.1774,0.3259,0.3259
14457,0.1519,0.1031,0.6789,0.3259,0.3259
14461,0.1519,0.1031,0.2239,0.2586,0.2586
14473,0.1243,0.0731,0.2324,0.173,0.173
14482,0.0944,0.0269,0.3917,0.173,0.173
14485,0.0944,0.0269,0.1317,0.173,0.173
14489,0.0944,0.0269,0.1317,0.1991,0.1991
14492,0.0944,0.0269,0.3166,0.1991,0.1991
14500,0.0944,0.0269,0.5403,0.1991,0.1991
14508,0.117,0.0359,0.2591,0.2273,0.2273
14519,0.117,0.0313,0.2519,0.2273,0.2273
14520,0.117,0.0313,0.2519,0.2273,0.2273
14527,0.117,0.0313,0.2519,0.2273,0.2273
14532,0.117,0.0815,0.3954,0.2529,0.2529
14536,0.117,0.0815,0.2083,0.1788,0.1788
14540,0.117,0.0815,0.2535,0.1788,0.1788
14542,0.117,0.0481,0.2535,0.1788,0.1788
14545,0.117,0.0384,0.2649,0.1788,0.1788
14554,0.0938,0.0311,0.3602,0.2407,0.2407
14556,0.0938,0.0311,0.2894,0.2407,0.2407
14558,0.0938,0.0311,0.2311,0.2407,0.2407
14562,0.0938,0.0311,0.3743,0.1672,0.1672
14567,0.0938,0.058,0.2593,0.1322,0.1322
14573,0.0938,0.058,0.2131,0.1322,0.1322
14574,0.0938,0.058,0.2131,0.1322,0.1322
14575,0.0938,0.058,0.4134,0.1322,0.1322
14584,0.1377,0.0359,0.2223,0.1322,0.1322
14611,0.1482,0.0296,0.406,0.1345,0.1345
14622,0.0988,0.0466,0.2505,0.1345,0.1345
14625,0.0988,0.0466,0.1969,0.1345,0.1345
14626,0.0988,0.0594,0.1969,0.1345,0.1345
14631,0.0988,0.0323,0.2658,0.1345,0.1345
14639,0.1323,0.0294,0.2318,0.1345,0.1345
14640,0.1323,0.0294,0.2318,0.1345,0.1345
14641,0.1323,0.0294,0.2318,0.1345,0.1345
14642,0.1323,0.0294,0.2318,0.1345,0.1345
14645,0.1155,0.0294,0.2318,0.1345,0.1345
14646,0.1155,0.0294,0.2501,0.1345,0.1345
14650,0.1155,0.0294,0.2501,0.1345,0.1345
14651,0.1155,0.0294,0.3919,0.1345,0.1345
14665,0.1155,0.0259,0.206,0.3753,0.3753
14667,0.1155,0.3581,0.4368,0.3199,0.3199
14691,0.0864,0.0989,0.2191,0.1637,0.1637
14693,0.0864,0.1717,0.5132,0.1637,0.1637
14698,0.147,0.0303,0.2322,0.1432,0.1432
14720,0.147,0.0183,0.1884,0.2455,0.2455
14724,0.147,0.0183,0.2754,0.2455,0.2455
14729,0.1202,0.0234,0.171,0.3581,0.3581
14732,0.1202,0.0335,0.3089,0.3239,0.3239
14733,0.1202,0.0335,0.3089,0.3239,0.3239
14743,0.1114,0.0286,0.3694,0.3239,0.3239
14746,0.1114,0.0286,0.2199,0.1839,0.1839
14749,0.1114,0.0286,0.1847,0.1839,0.1839
14750,0.1114,0.0286,0.1847,0.1839,0.1839
14751,0.1114,0.0391,0.1523,0.1839,0.1839
14753,0.1114,0.0391,0.1523,0.1839,0.1839
14765,0.2496,0.0391,0.1278,0.1529,0.1529
14770,0.2496,0.0266,0.1278,0.1529,0.1529
14771,0.2496,0.0266,0.2281,0.1529,0.1529
14778,0.2144,0.0266,0.1168,0.1529,0.1529
14784,0.2144,0.0266,0.1725,0.1529,0.1529
14788,0.1105,0.0266,0.1424,0.3569,0.3569
14791,0.1105,0.0266,0.3546,0.3569,0.3569
14792,0.1105,0.063,0.4853,0.3569,0.3569
14795,0.1105,0.0592,0.4853,0.3569,0.3569
14814,0.1105,0.025,0.1582,0.1691,0.1691
14818,0.1105,0.025,0.2752,0.1691,0.1691
14823,0.1028,0.0304,0.2296,0.1691,0.1691
14824,0.1028,0.0304,0.2296,0.1691,0.1691
14832,0.1028,0.0167,0.209,0.1691,0.1691
14836,0.1028,0.0167,0.1715,0.1691,0.1691
14839,0.1028,0.0167,0.1771,0.1691,0.1691
14844,0.1028,0.0167,0.2826,0.1691,0.1691
14856,0.1217,0.0167,0.1025,0.1934,0.1934
14862,0.0954,0.0167,0.2514,0.1934,0.1934
14865,0.0954,0.043,0.593,0.2026,0.2026
14866,0.0954,0.043,0.4296,0.2026,0.2026
14878,0.0954,0.0341,0.1203,0.2026,0.2026
14882,0.0954,0.0341,0.146,0.2026,0.2026
14892,0.0954,0.0341,0.2454,0.2026,0.2026
14894,0.0954,0.0341,0.2454,0.2026,0.2026
14898,0.0954,0.0248,0.1304,0.2026,0.2026
14901,0.2932,0.0248,0.1304,0.2026,0.2026
14902,0.2932,0.0248,0.1304,0.2026,0.2026
14903,0.2932,0.0248,0.1304,0.2026,0.2026
14911,0.3072,0.0783,0.5775,0.2026,0.2026
14912,0.3072,0.0366,0.4045,0.2026,0.2026
14916,0.3072,0.0187,0.4491,0.3279,0.3279
14919,0.1603,0.0187,0.1608,0.3279,0.3279
14922,0.1603,0.0187,0.2666,0.3279,0.3279
14928,0.1603,0.0187,0.1624,0.3279,0.3279
14931,0.1603,0.0187,0.3407,0.3279,0.3279
14950,0.1603,0.0367,0.2855,0.1617,0.1617
14953,0.1603,0.0235,0.3002,0.1617,0.1617
14955,0.1603,0.0235,0.1771,0.1617,0.1617
14956,0.1316,0.0235,0.1771,0.1617,0.1617
14959,0.1316,0.0235,0.1771,0.1617,0.1617
14960,0.1316,0.0235,0.1771,0.1617,0.1617
14963,0.1316,0.0235,0.1771,0.1617,0.1617
14966,0.1316,0.0235,0.2588,0.1617,0.1617
14971,0.1316,0.0329,0.3775,0.1617,0.1617
15001,0.1595,0.1205,0.3925,0.1177,0.1177
15004,0.1595,0.0226,0.3925,0.1177,0.1177
15006,0.1595,0.0226,0.3135,0.1177,0.1177
15010,0.1595,0.0226,0.2351,0.1177,0.1177
15012,0.1595,0.0226,0.4231,0.1177,0.1177
15024,0.1353,0.0282,0.4077,0.1177,0.1177
15036,0.0961,0.0282,0.1674,0.2239,0.2239
15038,0.0961,0.0204,0.1674,0.2239,0.2239
15039,0.0961,0.0204,0.1674,0.2239,0.2239
15040,0.0961,0.0204,0.1674,0.2239,0.2239
15041,0.0961,0.0204,0.1674,0.2239,0.2239
15045,0.0961,0.0204,0.2465,0.3041,0.3041
15049,0.2387,0.0229,0.2465,0.3041,0.3041
15056,0.2752,0.0307,0.2465,0.3041,0.3041
15057,0.2752,0.0307,0.2465,0.3041,0.3041
15066,0.184,0.0346,0.2465,0.2074,0.2074
15087,0.1352,0.0183,0.2465,0.2074,0.2074
15093,0.1352,0.0183,0.2465,0.2074,0.2074
15094,0.1352,0.0183,0.2465,0.2074,0.2074
15124,0.1605,0.0297,0.2465,0.2074,0.2074
15128,0.1605,0.0297,0.2465,0.2074,0.2074
15129,0.1605,0.0297,0.1946,0.2074,0.2074
15130,0.1605,0.0297,0.1946,0.2074,0.2074
15135,0.2042,0.1048,0.3967,0.3429,0.3429
15140,0.2042,0.1048,0.2546,0.378,0.378
15141,0.2042,0.1048,0.2546,0.378,0.378
15145,0.1383,0.0475,0.2546,0.378,0.378
15148,0.1383,0.0475,0.2546,0.378,0.378
15161,0.1383,0.0889,0.2546,0.2794,0.2794
15162,0.1383,0.0795,0.2546,0.2794,0.2794
15163,0.1383,0.0942,0.2546,0.2794,0.2794
15170,0.1642,0.1458,0.2546,0.2598,0.2598
15178,0.1642,0.0273,0.2546,0.2598,0.2598
15184,0.1642,0.0273,0.2546,0.2329,0.2329
15190,0.1642,0.0273,0.2546,0.2329,0.2329
15201,0.1642,0.0267,0.2546,0.2986,0.2986
15207,0.1419,0.038,0.2546,0.1852,0.1852
15208,0.1419,0.038,0.2546,0.1852,0.1852
15210,0.1419,0.038,0.2546,0.1852,0.1852
15212,0.1419,0.038,0.3782,0.1852,0.1852
15218,0.1419,0.0204,0.2087,0.1852,0.1852
15224,0.1419,0.0204,0.2087,0.1852,0.1852
15229,0.1419,0.0204,0.2427,0.1852,0.1852
15252,0.1419,0.0304,0.2067,0.2499,0.2499
15262,0.1145,0.1292,0.3751,0.2666,0.2666
15263,0.1145,0.1418,0.3751,0.2666,0.2666
15264,0.1145,0.1418,0.3751,0.2666,0.2666
15279,0.1145,0.0132,0.3361,0.2666,0.2666
15286,0.1199,0.0132,0.2011,0.2027,0.2027
15305,0.1054,0.0132,0.2178,0.2797,0.2797
15308,0.1054,0.0634,0.2963,0.2797,0.2797
15311,0.1159,0.0634,0.2805,0.2797,0.2797
15314,0.1159,0.0634,0.3655,0.2797,0.2797
15318,0.0679,0.0183,0.2618,0.2054,0.2054
15329,0.0679,0.0183,0.3116,0.2054,0.2054
15331,0.0769,0.0183,0.2269,0.2054,0.2054
15333,0.0769,0.0183,0.3578,0.2054,0.2054
15335,0.0769,0.0183,0.3578,0.2054,0.2054
15336,0.0769,0.0183,0.3578,0.2173,0.2173
15343,0.0769,0.0183,0.1985,0.2173,0.2173
15346,0.0769,0.0183,0.2725,0.2173,0.2173
15349,0.0992,0.0214,0.2725,0.2173,0.2173
15358,0.1167,0.0214,0.3466,0.2263,0.2263
15362,0.0998,0.0214,0.2451,0.2263,0.2263
15375,0.0967,0.1086,0.2064,0.2263,0.2263
15376,0.0967,0.1086,0.2064,0.2263,0.2263
15379,0.0967,0.0542,0.3167,0.2263,0.2263
15383,0.0967,0.0542,0.3167,0.2263,0.2263
15384,0.0967,0.0542,0.3167,0.2263,0.2263
15385,0.0967,0.0542,0.3167,0.2263,0.2263
15389,0.2986,0.0209,0.2578,0.2263,0.2263
15390,0.2986,0.0209,0.2578,0.2263,0.2263
15400,0.2624,0.0209,0.3111,0.2263,0.2263
15403,0.2624,0.0264,0.249,0.2263,0.2263
15406,0.2067,0.0264,0.249,0.254,0.254
15407,0.2067,0.0216,0.249,0.254,0.254
15427,0.0746,0.0144,0.2392,0.254,0.254
15432,0.0746,0.0144,0.2166,0.1929,0.1929
15436,0.0746,0.0144,0.2507,0.1929,0.1929
15447,0.1323,0.0144,0.2263,0.1553,0.1553
15448,0.1323,0.0144,0.2263,0.1553,0.1553
15449,0.1323,0.0144,0.2263,0.1553,0.1553
15450,0.1323,0.0144,0.2627,0.1553,0.1553
15452,0.1323,0.0144,0.2627,0.1553,0.1553
15453,0.1323,0.0206,0.2627,0.1553,0.1553
15456,0.1323,0.0264,0.2673,0.1553,0.1553
15458,0.1323,0.0264,0.203,0.1993,0.1993
15465,0.1938,0.0555,0.3816,0.1993,0.1993
15479,0.0677,0.0244,0.2049,0.2097,0.2097
15480,0.0677,0.0244,0.2049,0.2097,0.2097
15487,0.0677,0.098,0.3363,0.2097,0.2097
15488,0.0677,0.098,0.3363,0.2097,0.2097
15492,0.0677,0.0676,0.2639,0.2097,0.2097
15494,0.0677,0.0773,0.2639,0.2097,0.2097
15495,0.0677,0.0773,0.2639,0.2097,0.2097
15496,0.1265,0.0773,0.2639,0.2097,0.2097
15501,0.1265,0.0124,0.2312,0.3092,0.3092
15515,0.1317,0.0124,0.3722,0.3092,0.3092
15520,0.1058,0.0124,0.2767,0.3092,0.3092
15526,0.1058,0.0124,0.2822,0.2857,0.2857
15528,0.1227,0.0124,0.2058,0.2857,0.2857
15530,0.1227,0.0124,0.2058,0.2857,0.2857
15545,0.3173,0.2209,0.5056,0.3239,0.3239
15555,0.1445,0.0356,0.2445,0.2027,0.2027
15569,0.0552,0.0192,0.2287,0.2027,0.2027
15571,0.0552,0.0192,0.1727,0.2027,0.2027
15573,0.0552,0.0192,0.1727,0.167,0.167
15575,0.0552,0.2472,0.1727,0.167,0.167
15588,0.0552,0.0564,0.3977,0.2094,0.2094
15591,0.0552,0.0239,0.1734,0.2094,0.2094
15596,0.0552,0.0239,0.3368,0.2094,0.2094
15599,0.0552,0.0222,0.268,0.2094,0.2094
15608,0.0652,0.0298,0.1258,0.216,0.216
15612,0.0652,0.0242,0.1258,0.216,0.216
15617,0.0652,0.0213,0.1882,0.216,0.216
15622,0.0652,0.0213,0.1231,0.216,0.216
15630,0.0652,0.0743,0.4147,0.1527,0.1527
15631,0.0763,0.0743,0.4147,0.1527,0.1527
15636,0.0763,0.011,0.0568,0.1527,0.1527
15643,0.0823,0.011,0.1517,0.1527,0.1527
15653,0.0491,0.011,0.1363,0.1592,0.1592
15655,0.0491,0.011,0.1363,0.1592,0.1592
15668,0.0578,0.011,0.128,0.2654,0.2654
15693,0.0578,0.0187,0.1019,0.1734,0.1734
15694,0.0578,0.0187,0.1019,0.1734,0.1734
15705,0.132,0.0314,0.1019,0.1606,0.1606
15718,0.1021,0.0162,0.1019,0.1454,0.1454
15724,0.0913,0.0162,0.1019,0.1454,0.1454
15728,0.1329,0.0162,0.1019,0.1454,0.1454
15729,0.1137,0.0162,0.1019,0.1873,0.1873
15734,0.1137,0.0162,0.1019,0.1873,0.1873
15736,0.1137,0.0162,0.1019,0.1873,0.1873
15741,0.1137,0.0162,0.1019,0.1873,0.1873
15743,0.1346,0.0162,0.1019,0.1873,0.1873
15755,0.1324,0.0081,0.1019,0.0942,0.0942
15756,0.1324,0.0081,0.1019,0.0942,0.0942
15760,0.1324,0.0081,0.0933,0.0942,0.0942
15764,0.1324,0.0081,0.0933,0.0942,0.0942
15793,0.0822,0.0081,0.1122,0.1052,0.1052
15801,0.0822,0.0119,0.1122,0.1052,0.1052
15813,0.0822,0.0119,0.0843,0.2447,0.2447
15821,0.0978,0.0287,0.1373,0.2447,0.2447
15825,0.0476,0.018,0.1373,0.2447,0.2447
15826,0.0476,0.018,0.0981,0.2447,0.2447
15827,0.0476,0.018,0.0981,0.216,0.216
15829,0.0476,0.018,0.0981,0.1726,0.1726
15831,0.0476,0.018,0.0839,0.1726,0.1726
15832,0.0476,0.018,0.0839,0.1726,0.1726
15841,0.0476,0.0143,0.069,0.1726,0.1726
15847,0.0476,0.0143,0.0535,0.1462,0.1462
15873,0.1273,0.0095,0.0535,0.1763,0.1763
15875,0.1273,0.0095,0.0535,0.1763,0.1763
15886,0.111,0.0095,0.108,0.1763,0.1763
15895,0.111,0.0095,0.1045,0.146,0.146
15906,0.0791,0.0252,0.1045,0.146,0.146
15911,0.1448,0.0252,0.1045,0.146,0.146
15942,0.0655,0.0109,0.1101,0.1696,0.1696
15950,0.0655,0.0109,0.0623,0.1696,0.1696
15960,0.0655,0.0092,0.0623,0.1696,0.1696
15963,0.0655,0.0092,0.0623,0.1485,0.1485
15966,0.2121,0.0092,0.0686,0.1485,0.1485
15975,0.2491,0.0092,0.0851,0.1485,0.1485
15989,0.0703,0.0108,0.0608,0.133,0.133
15992,0.0703,0.0095,0.0608,0.133,0.133
16001,0.08,0.0095,0.1698,0.2661,0.2661
16002,0.0894,0.0095,0.1443,0.2661,0.2661
16007,0.0894,0.0095,0.1583,0.344,0.344
16011,0.0894,0.0095,0.353,0.3007,0.3007
16013,0.0894,0.0095,0.3987,0.3007,0.3007
16016,0.3678,0.0095,0.4651,0.3007,0.3007
16024,0.2137,0.035,0.5229,0.3007,0.3007
16028,0.1666,0.0221,0.273,0.3707,0.3707
16029,0.1778,0.0221,0.3272,0.3707,0.3707
16036,0.2028,0.1765,0.3022,0.3707,0.3707
16040,0.2212,0.2252,0.2333,0.3707,0.3707
16052,0.2505,0.3417,0.3382,0.2472,0.2472
16056,0.2505,0.0876,0.1789,0.2472,0.2472
16061,0.1263,0.2745,0.383,0.2472,0.2472
16063,0.1263,0.0807,0.3249,0.2472,0.2472
16071,0.1263,0.0684,0.2443,0.2801,0.2801
16075,0.1263,0.0805,0.3625,0.3535,0.3535
16076,0.2194,0.1139,0.3625,0.3535,0.3535
16078,0.2194,0.0393,0.3024,0.3535,0.3535
16081,0.1868,0.0226,0.2868,0.3535,0.3535
16084,0.1868,0.0226,0.2868,0.4267,0.4267
16086,0.1868,0.0226,0.2868,0.4267,0.4267
